../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,843,898,937,990,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,41,454,158,554,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,867,765,970,876,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1003,629,1106,727,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,471,532,575,642,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1139,1025,1272,1136,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,779,1093,879,1194,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,532,706,649,823,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1467,79,1558,175,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,924,302,1042,398,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1373,421,1476,516,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,966,956,1076,1052,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1206,332,1306,434,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1029,1021,1109,1121,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,515,240,592,315,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1085,567,1198,672,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1452,466,1527,556,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,351,646,447,747,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,428,434,535,540,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,838,392,946,513,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,560,498,651,608,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,879,467,969,569,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,331,306,428,383,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,208,57,302,158,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1474,389,1585,491,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,826,270,924,381,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,372,124,463,227,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,279,52,409,200,trophozoite
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1100,357,1198,455,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,404,104,501,210,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1484,329,1577,417,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,836,1000,922,1087,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,651,724,755,824,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,406,715,501,830,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1037,441,1155,578,trophozoite
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1273,1050,1454,1172,trophozoite
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1112,85,1224,178,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1162,8,1260,100,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,945,36,1067,133,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,483,447,590,543,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,682,336,776,439,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,717,332,828,426,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1151,417,1262,526,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1425,2,1512,90,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,847,1055,945,1147,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,836,864,945,948,red blood cell
../malaria_culture_data/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,922,962,992,1072,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,735,734,834,832,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1283,939,1378,1039,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1134,367,1235,476,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,766,307,864,400,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1463,596,1556,701,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1223,546,1320,653,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,56,87,160,190,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,440,86,534,179,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,721,451,825,555,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,237,888,340,975,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,896,668,1005,772,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,188,38,291,131,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,410,678,532,794,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1041,374,1131,480,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1284,402,1387,501,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1384,929,1472,1041,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,322,1015,420,1121,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,335,247,441,356,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1146,680,1243,789,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,154,124,266,230,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,254,439,383,550,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1415,452,1527,552,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,689,1093,801,1187,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,948,749,1054,843,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,571,165,689,274,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,755,645,846,739,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,581,437,695,552,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,934,999,1043,1095,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1028,145,1125,253,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,55,728,159,833,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1433,322,1538,438,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,472,382,593,501,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,571,262,691,378,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,600,915,694,1022,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,68,391,185,503,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,165,789,271,895,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,512,1090,618,1183,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,853,167,957,277,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1163,197,1270,298,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,853,398,969,500,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,631,68,742,196,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,425,1010,522,1116,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1371,51,1490,164,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,849,598,945,684,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,934,134,1025,248,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,945,499,1049,609,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,925,36,1025,133,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,983,584,1093,683,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,468,908,566,1005,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,870,1077,985,1191,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1135,116,1240,233,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1002,27,1113,125,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,254,568,355,669,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,986,182,1101,296,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,638,526,734,637,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,301,2,408,95,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1107,6,1190,124,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,1093,262,1207,359,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,884,491,994,607,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,360,1089,471,1192,red blood cell
../malaria_culture_data/images/10be6380-cbbb-4886-8b9e-ff56b1710576.png,553,855,645,980,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1027,724,1136,834,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1155,287,1254,387,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,726,306,838,407,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,747,702,865,820,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1355,675,1474,782,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,265,1013,377,1126,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,502,763,634,868,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1173,480,1290,586,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,345,83,474,213,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,915,627,1029,715,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,898,733,1010,860,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,749,869,862,986,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1269,819,1395,934,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,28,217,151,338,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,215,408,337,524,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,162,1,283,132,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,230,345,342,454,red blood cell
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,482,76,626,219,schizont
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1156,1020,1314,1143,difficult
../malaria_culture_data/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1038,569,1166,677,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1421,563,1545,656,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,324,208,446,337,ring
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,927,642,1053,768,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1260,584,1367,682,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1375,398,1485,515,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,480,789,591,896,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1125,267,1248,386,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,698,285,791,383,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1297,687,1412,820,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,796,716,922,840,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,385,997,518,1097,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1319,1055,1450,1170,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,796,291,909,416,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1100,378,1227,486,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1189,1017,1322,1139,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1099,81,1223,200,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,434,10,560,112,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,724,550,841,665,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,184,645,305,747,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,30,1028,137,1144,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,348,791,462,896,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1413,311,1551,406,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1398,208,1533,313,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,127,997,248,1119,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1143,909,1271,1015,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,663,90,776,195,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,241,42,362,147,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,500,313,614,406,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,955,184,1085,293,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,606,257,718,352,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,720,3,840,108,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1127,552,1259,656,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,984,534,1106,648,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,190,462,293,561,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1186,206,1298,310,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,185,938,336,1038,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1215,129,1347,237,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1411,647,1575,743,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1415,704,1559,813,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,518,408,634,520,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1351,1,1480,100,red blood cell
../malaria_culture_data/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1482,397,1591,530,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,688,618,810,744,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1035,689,1168,819,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,422,661,558,803,difficult
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1205,417,1313,524,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,412,424,513,525,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,534,524,660,633,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,298,189,407,302,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,342,75,455,196,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1075,290,1191,416,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,859,993,991,1094,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,927,646,1041,765,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,221,809,335,930,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,731,495,835,605,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,89,998,208,1111,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1419,906,1542,1030,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,576,169,717,324,difficult
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1257,943,1389,1074,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,653,59,766,175,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,128,403,249,525,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,88,517,210,646,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1192,48,1319,183,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,992,38,1113,154,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,912,891,1042,994,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1396,332,1516,463,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,554,412,665,523,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,407,961,531,1093,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,502,26,622,137,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1228,734,1347,861,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,319,1003,436,1128,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1454,772,1575,907,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,729,852,842,976,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,2,42,100,132,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,811,289,934,412,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,411,788,545,893,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,727,328,840,440,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,861,23,981,135,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,784,164,912,276,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1383,552,1488,715,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,866,130,1014,292,schizont
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1044,204,1137,297,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,875,833,991,954,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1322,138,1471,244,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,430,907,578,1035,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,818,1080,973,1186,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1376,233,1499,370,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1317,5,1456,132,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,1496,570,1598,706,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,191,1052,306,1188,red blood cell
../malaria_culture_data/images/2559636b-f01a-4414-93da-210c3b12d153.png,96,209,253,381,leukocyte
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,455,230,582,352,red blood cell
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,587,818,709,930,red blood cell
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1006,315,1128,439,red blood cell
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,869,334,994,454,red blood cell
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,364,633,479,751,red blood cell
../malaria_culture_data/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,688,654,796,754,red blood cell
